file,question_id,stage,skill,issue_type,detail,recommended_fix
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_d4ba4ad0b0,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 17+2.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_870b91e65b,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 2+2.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_fd271acce9,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 4+6.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_0e2d1902d6,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 14+17.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_60ba8842ff,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 17+15.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_abcc967bf6,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 14+10.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_8b8b319aaa,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 13+5.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_78ef1198e5,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 14+2.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_c0ed2250f5,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 8+20.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_7f5840fd2d,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 3+10.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_3faa601946,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 12+14.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_78ef4214c9,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 6+17.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_13ca274479,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 14+8.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_9c56620b9f,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 6+15.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_c119b01109,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 12+9.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_402557b0ad,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 20+13.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_2f913ea149,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 13+15.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_39775c85c2,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 13+7.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_9f933319c4,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 9+10.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_1ebe503672,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 11+8.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_0eefe1f1f2,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 10+4.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_aa356ec571,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 2+2.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_591a00e798,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 7+19.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_b6b1bcb809,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 20+13.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_d037a7e0b2,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 3+19.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_fa0c452605,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 8+11.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_33877f8f1b,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 7+6.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_28956ab627,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 18+2.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_d2135253cf,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 11+6.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_fce4f18d08,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 4+17.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_6495a65ef1,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 18+16.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_36077dd8ed,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 16+12.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_39a498cee3,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 5+18.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_ab794132ab,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 7+19.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_1ad1a632d0,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 17+7.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_0f4b3d536c,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 8+8.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_d1e0317a21,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 16+9.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_72c4b1a54d,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 14+10.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_bd99570aec,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 10+3.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
