file,question_id,action,status,detail,options_before,options_after,answer_index_before,answer_index_after
KS5_merged_deduped.jsonl,ks5_e0d01f6af8,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""-3x^2 + 5x - 2"", ""-3x + 5"", ""-6x + 5"", ""-3x + 5""]","[""-3x^2 + 5x - 2"", ""-3x + 5"", ""-6x + 5""]",2,2
KS5_merged_deduped.jsonl,ks5_e13d3f4b59,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""6x - 2"", ""3x - 2"", ""3x^2 - 2x - 5"", ""3x - 2""]","[""6x - 2"", ""3x - 2"", ""3x^2 - 2x - 5""]",0,0
KS5_merged_deduped.jsonl,ks5_e2ccb34245,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""16x^3 - 6x^2 - 4x + 3"", ""4x^3 - 2x^2 - 2x + 3"", ""4x^4 - 2x^3 - 2x^2 + 3x + 4"", ""4x^3 - 2x^2 - 2x + 3""]","[""16x^3 - 6x^2 - 4x + 3"", ""4x^3 - 2x^2 - 2x + 3"", ""4x^4 - 2x^3 - 2x^2 + 3x + 4""]",0,0
KS5_merged_deduped.jsonl,ks5_e3442bfb00,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""2x^3 - 2x^2 - x - 2"", ""6x^2 - 4x - 1"", ""2x^2 - 2x - 1"", ""2x^2 - 2x - 1""]","[""2x^3 - 2x^2 - x - 2"", ""6x^2 - 4x - 1"", ""2x^2 - 2x - 1""]",1,1
KS5_merged_deduped.jsonl,ks5_e3f2f9f885,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""2x + 3"", ""x + 3"", ""x^2 + 3x - 5"", ""x + 3""]","[""2x + 3"", ""x + 3"", ""x^2 + 3x - 5""]",0,0
KS5_merged_deduped.jsonl,ks5_e482067e67,remove_exact_duplicate_options,APPLIED,removed 0 duplicate option(s),"[""e^(1x -1)"", ""1e^(1x +1)"", ""-1e^(1x -1)"", ""1e^(1x -1)""]","[""e^(1x -1)"", ""1e^(1x +1)"", ""-1e^(1x -1)"", ""1e^(1x -1)""]",3,3
KS5_merged_deduped.jsonl,ks5_e494675f3f,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""3x + 2"", ""3x + 2"", ""6x + 2"", ""3x^2 + 2x + 1""]","[""3x + 2"", ""6x + 2"", ""3x^2 + 2x + 1""]",2,1
KS5_merged_deduped.jsonl,ks5_e521e83c74,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""-x^3 - 3x^2 - 2x + 4"", ""-x^3 - 3x^2 - 2x + 4"", ""-4x^3 - 9x^2 - 4x + 4"", ""-x^4 - 3x^3 - 2x^2 + 4x - 5""]","[""-x^3 - 3x^2 - 2x + 4"", ""-4x^3 - 9x^2 - 4x + 4"", ""-x^4 - 3x^3 - 2x^2 + 4x - 5""]",2,1
KS5_merged_deduped.jsonl,ks5_e55201b298,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""-2x^3 + 6x^2 - 6x + 4"", ""-8x^3 + 18x^2 - 12x + 4"", ""-2x^3 + 6x^2 - 6x + 4"", ""-2x^4 + 6x^3 - 6x^2 + 4x - 1""]","[""-2x^3 + 6x^2 - 6x + 4"", ""-8x^3 + 18x^2 - 12x + 4"", ""-2x^4 + 6x^3 - 6x^2 + 4x - 1""]",1,1
KS5_merged_deduped.jsonl,ks5_e5943cc092,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""-3x^2 - 4x + 4"", ""-x^2 - 2x + 4"", ""-x^3 - 2x^2 + 4x - 5"", ""-x^2 - 2x + 4""]","[""-3x^2 - 4x + 4"", ""-x^2 - 2x + 4"", ""-x^3 - 2x^2 + 4x - 5""]",0,0
KS5_merged_deduped.jsonl,ks5_e6af1586a6,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""-12x - 4"", ""-6x - 4"", ""-6x^2 - 4x + 4"", ""-6x - 4""]","[""-12x - 4"", ""-6x - 4"", ""-6x^2 - 4x + 4""]",0,0
KS5_merged_deduped.jsonl,ks5_e75fc50390,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""-5x^2 + 6x + 2"", ""-5x^3 + 6x^2 + 2x - 4"", ""-15x^2 + 12x + 2"", ""-5x^2 + 6x + 2""]","[""-5x^2 + 6x + 2"", ""-5x^3 + 6x^2 + 2x - 4"", ""-15x^2 + 12x + 2""]",2,2
KS5_merged_deduped.jsonl,ks5_e764f5f11b,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""12x^3 - 15x^2 - 4x - 3"", ""3x^3 - 5x^2 - 2x - 3"", ""3x^4 - 5x^3 - 2x^2 - 3x - 5"", ""3x^3 - 5x^2 - 2x - 3""]","[""12x^3 - 15x^2 - 4x - 3"", ""3x^3 - 5x^2 - 2x - 3"", ""3x^4 - 5x^3 - 2x^2 - 3x - 5""]",0,0
KS5_merged_deduped.jsonl,ks5_e783be6cfb,remove_exact_duplicate_options,APPLIED,removed 0 duplicate option(s),"[""1sin(1x -2)"", ""-1sin(1x -2)"", ""1cos(1x -2)"", ""sin(1x -2)""]","[""1sin(1x -2)"", ""-1sin(1x -2)"", ""1cos(1x -2)"", ""sin(1x -2)""]",1,1
KS5_merged_deduped.jsonl,ks5_e8011a8b02,remove_exact_duplicate_options,APPLIED,removed 0 duplicate option(s),"[""-1sin(-1x -2)"", ""sin(-1x -2)"", ""-1cos(-1x -2)"", ""1sin(-1x -2)""]","[""-1sin(-1x -2)"", ""sin(-1x -2)"", ""-1cos(-1x -2)"", ""1sin(-1x -2)""]",3,3
KS5_merged_deduped.jsonl,ks5_e827809b75,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""-9x^2 + 12x + 3"", ""-3x^3 + 6x^2 + 3x - 6"", ""-3x^2 + 6x + 3"", ""-3x^2 + 6x + 3""]","[""-9x^2 + 12x + 3"", ""-3x^3 + 6x^2 + 3x - 6"", ""-3x^2 + 6x + 3""]",0,0
KS5_merged_deduped.jsonl,ks5_e89b6b476a,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""-x^3 - 3x^2 - 5x + 1"", ""-3x^2 - 6x - 5"", ""-x^2 - 3x - 5"", ""-x^2 - 3x - 5""]","[""-x^3 - 3x^2 - 5x + 1"", ""-3x^2 - 6x - 5"", ""-x^2 - 3x - 5""]",1,1
KS5_merged_deduped.jsonl,ks5_e8ae3096f5,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""-4x^2 + x - 1"", ""-4x^3 + x^2 - x - 4"", ""-12x^2 + 2x - 1"", ""-4x^2 + x - 1""]","[""-4x^2 + x - 1"", ""-4x^3 + x^2 - x - 4"", ""-12x^2 + 2x - 1""]",2,2
KS5_merged_deduped.jsonl,ks5_e8cad88e4b,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""4x + 6"", ""4x + 6"", ""4x^2 + 6x - 2"", ""8x + 6""]","[""4x + 6"", ""4x^2 + 6x - 2"", ""8x + 6""]",3,2
KS5_merged_deduped.jsonl,ks5_e9194ce5a6,remove_exact_duplicate_options,APPLIED,removed 0 duplicate option(s),"[""1cos(-1x -3)"", ""-1sin(-1x -3)"", ""cos(-1x -3)"", ""-1cos(-1x -3)""]","[""1cos(-1x -3)"", ""-1sin(-1x -3)"", ""cos(-1x -3)"", ""-1cos(-1x -3)""]",3,3
KS5_merged_deduped.jsonl,ks5_e9676ada4b,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""2(-1x -5)^1"", ""-2(-1x -5)^2"", ""2(-1x -5)^1"", ""-2(-1x -5)^1""]","[""2(-1x -5)^1"", ""-2(-1x -5)^2"", ""-2(-1x -5)^1""]",3,2
KS5_merged_deduped.jsonl,ks5_e9c7a59998,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""-x^3 + 5x^2 - x + 3"", ""-x^2 + 5x - 1"", ""-x^2 + 5x - 1"", ""-3x^2 + 10x - 1""]","[""-x^3 + 5x^2 - x + 3"", ""-x^2 + 5x - 1"", ""-3x^2 + 10x - 1""]",3,2
KS5_merged_deduped.jsonl,ks5_e9e9fefa6c,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""3x^3 + 2x^2 - 3x + 4"", ""3x^2 + 2x - 3"", ""3x^2 + 2x - 3"", ""9x^2 + 4x - 3""]","[""3x^3 + 2x^2 - 3x + 4"", ""3x^2 + 2x - 3"", ""9x^2 + 4x - 3""]",3,2
KS5_merged_deduped.jsonl,ks5_ea85c62da5,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""18x^2 - 10x - 3"", ""6x^3 - 5x^2 - 3x - 3"", ""6x^2 - 5x - 3"", ""6x^2 - 5x - 3""]","[""18x^2 - 10x - 3"", ""6x^3 - 5x^2 - 3x - 3"", ""6x^2 - 5x - 3""]",0,0
KS5_merged_deduped.jsonl,ks5_eaabb81fdc,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""50x +0"", ""25x +0"", ""50x -36"", ""50x +0""]","[""50x +0"", ""25x +0"", ""50x -36""]",0,0
KS5_merged_deduped.jsonl,ks5_eaeb804d36,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""1/(-1x -5)"", ""1/(-1x -5)"", ""-1/(-1x -5)"", ""-1ln(-1x -5)""]","[""1/(-1x -5)"", ""-1/(-1x -5)"", ""-1ln(-1x -5)""]",2,1
KS5_merged_deduped.jsonl,ks5_eb05b3ba05,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""4(-1x +5)^3"", ""4(-1x +5)^3"", ""-4(-1x +5)^3"", ""-4(-1x +5)^4""]","[""4(-1x +5)^3"", ""-4(-1x +5)^3"", ""-4(-1x +5)^4""]",2,1
KS5_merged_deduped.jsonl,ks5_eba8353286,remove_exact_duplicate_options,APPLIED,removed 0 duplicate option(s),"[""sin(-1x -6)"", ""1sin(-1x -6)"", ""-1sin(-1x -6)"", ""-1cos(-1x -6)""]","[""sin(-1x -6)"", ""1sin(-1x -6)"", ""-1sin(-1x -6)"", ""-1cos(-1x -6)""]",1,1
KS5_merged_deduped.jsonl,ks5_ebb487ede9,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""-12x^2 + 4x - 6"", ""-4x^3 + 2x^2 - 6x - 2"", ""-4x^2 + 2x - 6"", ""-4x^2 + 2x - 6""]","[""-12x^2 + 4x - 6"", ""-4x^3 + 2x^2 - 6x - 2"", ""-4x^2 + 2x - 6""]",0,0
KS5_merged_deduped.jsonl,ks5_ebc4c4555e,remove_exact_duplicate_options,APPLIED,removed 0 duplicate option(s),"[""-1cos(-1x +5)"", ""-1sin(-1x +5)"", ""sin(-1x +5)"", ""1sin(-1x +5)""]","[""-1cos(-1x +5)"", ""-1sin(-1x +5)"", ""sin(-1x +5)"", ""1sin(-1x +5)""]",3,3
KS5_merged_deduped.jsonl,ks5_ebebb67364,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""-5x^3 - 5x^2 + x + 5"", ""-5x^2 - 5x + 1"", ""-15x^2 - 10x + 1"", ""-5x^2 - 5x + 1""]","[""-5x^3 - 5x^2 + x + 5"", ""-5x^2 - 5x + 1"", ""-15x^2 - 10x + 1""]",2,2
KS5_merged_deduped.jsonl,ks5_ec51be3386,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""24x^3 + 6x^2 + 6x + 4"", ""6x^3 + 2x^2 + 3x + 4"", ""6x^3 + 2x^2 + 3x + 4"", ""6x^4 + 2x^3 + 3x^2 + 4x - 4""]","[""24x^3 + 6x^2 + 6x + 4"", ""6x^3 + 2x^2 + 3x + 4"", ""6x^4 + 2x^3 + 3x^2 + 4x - 4""]",0,0
KS5_merged_deduped.jsonl,ks5_ec6ecfc520,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""4x + 3"", ""4x + 3"", ""8x + 3"", ""4x^2 + 3x + 4""]","[""4x + 3"", ""8x + 3"", ""4x^2 + 3x + 4""]",2,1
KS5_merged_deduped.jsonl,ks5_ec914a799f,remove_exact_duplicate_options,APPLIED,removed 0 duplicate option(s),"[""1cos(-1x +1)"", ""cos(-1x +1)"", ""-1cos(-1x +1)"", ""-1sin(-1x +1)""]","[""1cos(-1x +1)"", ""cos(-1x +1)"", ""-1cos(-1x +1)"", ""-1sin(-1x +1)""]",2,2
KS5_merged_deduped.jsonl,ks5_ed5467f0d3,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""-2x^2 + 2x - 4"", ""-2x^3 + 2x^2 - 4x - 3"", ""-6x^2 + 4x - 4"", ""-2x^2 + 2x - 4""]","[""-2x^2 + 2x - 4"", ""-2x^3 + 2x^2 - 4x - 3"", ""-6x^2 + 4x - 4""]",2,2
KS5_merged_deduped.jsonl,ks5_ed75ce2dce,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""3x^3 - 4x^2 + 5x - 5"", ""3x^4 - 4x^3 + 5x^2 - 5x + 5"", ""12x^3 - 12x^2 + 10x - 5"", ""3x^3 - 4x^2 + 5x - 5""]","[""3x^3 - 4x^2 + 5x - 5"", ""3x^4 - 4x^3 + 5x^2 - 5x + 5"", ""12x^3 - 12x^2 + 10x - 5""]",2,2
KS5_merged_deduped.jsonl,ks5_ee7505b4ab,remove_exact_duplicate_options,APPLIED,removed 0 duplicate option(s),"[""cos(1x +3)"", ""1sin(1x +3)"", ""-1cos(1x +3)"", ""1cos(1x +3)""]","[""cos(1x +3)"", ""1sin(1x +3)"", ""-1cos(1x +3)"", ""1cos(1x +3)""]",3,3
KS5_merged_deduped.jsonl,ks5_ee8c3a2208,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""-2x - 3"", ""-x - 3"", ""-x - 3"", ""-x^2 - 3x - 6""]","[""-2x - 3"", ""-x - 3"", ""-x^2 - 3x - 6""]",0,0
KS5_merged_deduped.jsonl,ks5_eea09123f2,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""-2x^2 + 5x - 5"", ""-4x + 5"", ""-2x + 5"", ""-2x + 5""]","[""-2x^2 + 5x - 5"", ""-4x + 5"", ""-2x + 5""]",1,1
KS5_merged_deduped.jsonl,ks5_eebc42e73d,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""-4(-1x +0)^3"", ""4(-1x +0)^3"", ""-4(-1x +0)^4"", ""4(-1x +0)^3""]","[""-4(-1x +0)^3"", ""4(-1x +0)^3"", ""-4(-1x +0)^4""]",0,0
KS5_merged_deduped.jsonl,ks5_ef3f5b0400,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""-x - 1"", ""-x - 1"", ""-2x - 1"", ""-x^2 - x - 1""]","[""-x - 1"", ""-2x - 1"", ""-x^2 - x - 1""]",2,1
KS5_merged_deduped.jsonl,ks5_effcf6ece0,remove_exact_duplicate_options,APPLIED,removed 0 duplicate option(s),"[""-1cos(-1x +0)"", ""sin(-1x +0)"", ""-1sin(-1x +0)"", ""1sin(-1x +0)""]","[""-1cos(-1x +0)"", ""sin(-1x +0)"", ""-1sin(-1x +0)"", ""1sin(-1x +0)""]",3,3
KS5_merged_deduped.jsonl,ks5_f0618aae99,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""-3x^2 + 6x - 4"", ""-3x^2 + 6x - 4"", ""-3x^3 + 6x^2 - 4x + 2"", ""-9x^2 + 12x - 4""]","[""-3x^2 + 6x - 4"", ""-3x^3 + 6x^2 - 4x + 2"", ""-9x^2 + 12x - 4""]",3,2
KS5_merged_deduped.jsonl,ks5_f0835dda3c,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""4x^2 - 4x - 6"", ""4x^2 - 4x - 6"", ""12x^2 - 8x - 6"", ""4x^3 - 4x^2 - 6x + 3""]","[""4x^2 - 4x - 6"", ""12x^2 - 8x - 6"", ""4x^3 - 4x^2 - 6x + 3""]",2,1
KS5_merged_deduped.jsonl,ks5_f119e7ea8e,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""-10x - 4"", ""-5x - 4"", ""-5x^2 - 4x + 4"", ""-5x - 4""]","[""-10x - 4"", ""-5x - 4"", ""-5x^2 - 4x + 4""]",0,0
KS5_merged_deduped.jsonl,ks5_f122ebaf73,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""-3x^2 - 2x - 3"", ""-6x - 2"", ""-3x - 2"", ""-3x - 2""]","[""-3x^2 - 2x - 3"", ""-6x - 2"", ""-3x - 2""]",1,1
KS5_merged_deduped.jsonl,ks5_f1c85c57c9,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""9x^2 + 2x + 1"", ""3x^2 + x + 1"", ""3x^2 + x + 1"", ""3x^3 + x^2 + x + 3""]","[""9x^2 + 2x + 1"", ""3x^2 + x + 1"", ""3x^3 + x^2 + x + 3""]",0,0
KS5_merged_deduped.jsonl,ks5_f1fb48670f,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""-3x - 1"", ""-3x - 1"", ""-3x^2 - x + 6"", ""-6x - 1""]","[""-3x - 1"", ""-3x^2 - x + 6"", ""-6x - 1""]",3,2
KS5_merged_deduped.jsonl,ks5_f245740894,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""-4x^3 + 5x^2 + 2x - 4"", ""-12x^2 + 10x + 2"", ""-4x^2 + 5x + 2"", ""-4x^2 + 5x + 2""]","[""-4x^3 + 5x^2 + 2x - 4"", ""-12x^2 + 10x + 2"", ""-4x^2 + 5x + 2""]",1,1
KS5_merged_deduped.jsonl,ks5_f2dadbaa56,remove_exact_duplicate_options,APPLIED,removed 0 duplicate option(s),"[""sin(-1x -1)"", ""1sin(-1x -1)"", ""-1sin(-1x -1)"", ""-1cos(-1x -1)""]","[""sin(-1x -1)"", ""1sin(-1x -1)"", ""-1sin(-1x -1)"", ""-1cos(-1x -1)""]",1,1
KS5_merged_deduped.jsonl,ks5_f2dba7e097,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""3(-1x -3)^2"", ""-3(-1x -3)^2"", ""-3(-1x -3)^3"", ""3(-1x -3)^2""]","[""3(-1x -3)^2"", ""-3(-1x -3)^2"", ""-3(-1x -3)^3""]",1,1
KS5_merged_deduped.jsonl,ks5_f385cf064f,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""-5x^2 + 2x - 6"", ""-10x + 2"", ""-5x + 2"", ""-5x + 2""]","[""-5x^2 + 2x - 6"", ""-10x + 2"", ""-5x + 2""]",1,1
KS5_merged_deduped.jsonl,ks5_f41d8ec181,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""3x + 5"", ""3x + 5"", ""3x^2 + 5x - 2"", ""6x + 5""]","[""3x + 5"", ""3x^2 + 5x - 2"", ""6x + 5""]",3,2
KS5_merged_deduped.jsonl,ks5_f4df26d9c4,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""9x^2 + 2x + 4"", ""3x^3 + x^2 + 4x + 3"", ""3x^2 + x + 4"", ""3x^2 + x + 4""]","[""9x^2 + 2x + 4"", ""3x^3 + x^2 + 4x + 3"", ""3x^2 + x + 4""]",0,0
KS5_merged_deduped.jsonl,ks5_f575bd8375,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""4x + 6"", ""4x^2 + 6x + 4"", ""8x + 6"", ""4x + 6""]","[""4x + 6"", ""4x^2 + 6x + 4"", ""8x + 6""]",2,2
KS5_merged_deduped.jsonl,ks5_f6127aa4e6,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""-5x + 3"", ""-10x + 3"", ""-5x^2 + 3x - 2"", ""-5x + 3""]","[""-5x + 3"", ""-10x + 3"", ""-5x^2 + 3x - 2""]",1,1
KS5_merged_deduped.jsonl,ks5_f86b087239,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""-8x^3 + 3x^2 + 2x + 1"", ""-2x^4 + x^3 + x^2 + x + 2"", ""-2x^3 + x^2 + x + 1"", ""-2x^3 + x^2 + x + 1""]","[""-8x^3 + 3x^2 + 2x + 1"", ""-2x^4 + x^3 + x^2 + x + 2"", ""-2x^3 + x^2 + x + 1""]",0,0
KS5_merged_deduped.jsonl,ks5_f88829273e,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""-x^4 - x^3 + 5x^2 + x + 5"", ""-x^3 - x^2 + 5x + 1"", ""-4x^3 - 3x^2 + 10x + 1"", ""-x^3 - x^2 + 5x + 1""]","[""-x^4 - x^3 + 5x^2 + x + 5"", ""-x^3 - x^2 + 5x + 1"", ""-4x^3 - 3x^2 + 10x + 1""]",2,2
KS5_merged_deduped.jsonl,ks5_f8ca84001b,remove_exact_duplicate_options,APPLIED,removed 0 duplicate option(s),"[""-1e^(-1x +4)"", ""-1e^(-1x -4)"", ""1e^(-1x +4)"", ""e^(-1x +4)""]","[""-1e^(-1x +4)"", ""-1e^(-1x -4)"", ""1e^(-1x +4)"", ""e^(-1x +4)""]",0,0
KS5_merged_deduped.jsonl,ks5_fa459f7145,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""1/(1x -6)"", ""1/(1x -6)"", ""-1/(1x -6)"", ""1ln(1x -6)""]","[""1/(1x -6)"", ""-1/(1x -6)"", ""1ln(1x -6)""]",0,0
KS5_merged_deduped.jsonl,ks5_fa60fd21a3,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""5x^2 - 6x - 2"", ""15x^2 - 12x - 2"", ""5x^2 - 6x - 2"", ""5x^3 - 6x^2 - 2x + 3""]","[""5x^2 - 6x - 2"", ""15x^2 - 12x - 2"", ""5x^3 - 6x^2 - 2x + 3""]",1,1
KS5_merged_deduped.jsonl,ks5_fa7939f725,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""-12x - 3"", ""-6x - 3"", ""-6x - 3"", ""-6x^2 - 3x + 4""]","[""-12x - 3"", ""-6x - 3"", ""-6x^2 - 3x + 4""]",0,0
KS5_merged_deduped.jsonl,ks5_fa9d056936,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""4x -25"", ""8x +25"", ""8x -25"", ""8x +25""]","[""4x -25"", ""8x +25"", ""8x -25""]",2,2
KS5_merged_deduped.jsonl,ks5_facc81391c,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""8x - 4"", ""4x - 4"", ""4x^2 - 4x + 2"", ""4x - 4""]","[""8x - 4"", ""4x - 4"", ""4x^2 - 4x + 2""]",0,0
KS5_merged_deduped.jsonl,ks5_fc2b34f852,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""-6x - 5"", ""-6x - 5"", ""-6x^2 - 5x - 2"", ""-12x - 5""]","[""-6x - 5"", ""-6x^2 - 5x - 2"", ""-12x - 5""]",3,2
KS5_merged_deduped.jsonl,ks5_fc6924a5bb,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""6e^(-6x +0)"", ""-6e^(-6x +0)"", ""-6e^(-6x +0)"", ""e^(-6x +0)""]","[""6e^(-6x +0)"", ""-6e^(-6x +0)"", ""e^(-6x +0)""]",1,1
KS5_merged_deduped.jsonl,ks5_fd051d3bcd,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""-4x + 2"", ""-2x + 2"", ""-2x^2 + 2x + 4"", ""-2x + 2""]","[""-4x + 2"", ""-2x + 2"", ""-2x^2 + 2x + 4""]",0,0
KS5_merged_deduped.jsonl,ks5_fd1df46eb2,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""-12x^2 + 4x + 2"", ""-4x^2 + 2x + 2"", ""-4x^3 + 2x^2 + 2x + 1"", ""-4x^2 + 2x + 2""]","[""-12x^2 + 4x + 2"", ""-4x^2 + 2x + 2"", ""-4x^3 + 2x^2 + 2x + 1""]",0,0
KS5_merged_deduped.jsonl,ks5_fd484f038c,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""3x^2 + 2x - 5"", ""3x^3 + 2x^2 - 5x - 5"", ""9x^2 + 4x - 5"", ""3x^2 + 2x - 5""]","[""3x^2 + 2x - 5"", ""3x^3 + 2x^2 - 5x - 5"", ""9x^2 + 4x - 5""]",2,2
KS5_merged_deduped.jsonl,ks5_fd5e942997,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""-2x^2 - 5x + 3"", ""-2x^2 - 5x + 3"", ""-6x^2 - 10x + 3"", ""-2x^3 - 5x^2 + 3x - 5""]","[""-2x^2 - 5x + 3"", ""-6x^2 - 10x + 3"", ""-2x^3 - 5x^2 + 3x - 5""]",2,1
KS5_merged_deduped.jsonl,ks5_fd6220fb63,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""x - 1"", ""x^2 - x - 2"", ""2x - 1"", ""x - 1""]","[""x - 1"", ""x^2 - x - 2"", ""2x - 1""]",2,2
KS5_merged_deduped.jsonl,ks5_fd92458302,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""-2x^2 + 5x + 4"", ""-2x^3 + 5x^2 + 4x - 4"", ""-2x^2 + 5x + 4"", ""-6x^2 + 10x + 4""]","[""-2x^2 + 5x + 4"", ""-2x^3 + 5x^2 + 4x - 4"", ""-6x^2 + 10x + 4""]",3,2
KS5_merged_deduped.jsonl,ks5_fdbbbcf331,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""-5x^3 - x^2 + x - 1"", ""-5x^2 - x + 1"", ""-15x^2 - 2x + 1"", ""-5x^2 - x + 1""]","[""-5x^3 - x^2 + x - 1"", ""-5x^2 - x + 1"", ""-15x^2 - 2x + 1""]",2,2
KS5_merged_deduped.jsonl,ks5_fe0098acb2,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""-4x^2 - 2x - 4"", ""-4x^2 - 2x - 4"", ""-4x^3 - 2x^2 - 4x - 5"", ""-12x^2 - 4x - 4""]","[""-4x^2 - 2x - 4"", ""-4x^3 - 2x^2 - 4x - 5"", ""-12x^2 - 4x - 4""]",3,2
KS5_merged_deduped.jsonl,ks5_ff0905c723,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""4(1x -4)^3"", ""-4(1x -4)^3"", ""4(1x -4)^3"", ""4(1x -4)^4""]","[""4(1x -4)^3"", ""-4(1x -4)^3"", ""4(1x -4)^4""]",0,0
KS5_merged_deduped.jsonl,ks5_ff67cccab3,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""12x^2 + 10x - 6"", ""4x^2 + 5x - 6"", ""4x^2 + 5x - 6"", ""4x^3 + 5x^2 - 6x + 6""]","[""12x^2 + 10x - 6"", ""4x^2 + 5x - 6"", ""4x^3 + 5x^2 - 6x + 6""]",0,0
KS5_merged_deduped.jsonl,ks5_ffc4d4a80f,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""-6x - 6"", ""-6x^2 - 6x + 5"", ""-6x - 6"", ""-12x - 6""]","[""-6x - 6"", ""-6x^2 - 6x + 5"", ""-12x - 6""]",3,2
KS5_merged_deduped.jsonl,ks5_forces_newton_1492544941279755855,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""3 N"", ""3.0 N"", ""4 N"", ""3 N""]","[""3 N"", ""3.0 N"", ""4 N""]",0,0
KS5_merged_deduped.jsonl,ks5_forces_newton_1863409237670213680,remove_exact_duplicate_options,APPLIED,removed 1 duplicate option(s),"[""5 N"", ""5 N"", ""6 N"", ""5.0 N""]","[""5 N"", ""6 N"", ""5.0 N""]",0,0
